Shelter ID,name,email,phone,url,website,mission_statement,photos,distance,address.address1,address.address2,address.city,address.state,address.postcode,address.country,hours.monday,hours.tuesday,hours.wednesday,hours.thursday,hours.friday,hours.saturday,hours.sunday,adoption.policy,adoption.url,social_media.facebook,social_media.twitter,social_media.youtube,social_media.instagram,social_media.pinterest,_links.self.href,_links.animals.href
TX2129,Cane Rosso Rescue,rescue@canerosso.com,,https://www.petfinder.com/member/us/tx/dallas/cane-rosso-rescue-tx2129/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://www.canerossorescue.org,"Since 2014, Cane Rosso Rescue has saved the lives of over 800 dogs!


We are a Dallas, TX-based 501(c)3 non-profit...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46467/1/?bust=1512003618&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46467/1/?bust=1512003618&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46467/1/?bust=1512003618&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46467/1/?bust=1512003618'}]",,,,Dallas,TX,75207,US,,,,,,,,"If you are interested in one of our dogs, please first complete our adoption application. You can find it at...",https://www.canerossorescue.org/adoption-application,,,,,,/v2/organizations/tx2129,/v2/animals?organization=tx2129
TX1407,DFW Pup Patrol Rescue,info@dfwpuppatrol.com,(214) 912-8191,https://www.petfinder.com/member/us/tx/wylie/dfw-pup-patrol-rescue-tx1407/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://dfwpuppatrol.com,DFW Pup Patrol Rescue’s mission is to do our part within the DFW area to assist local communities and to...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38065/1/?bust=1500137061&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38065/1/?bust=1500137061&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38065/1/?bust=1500137061&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38065/1/?bust=1500137061'}]",,,,Wylie,TX,75098,US,,,,,,,,,https://www.dfwpuppatrol.com/forms/form?formid=3829,https://www.facebook.com/dfwpuppatrol,,,,,/v2/organizations/tx1407,/v2/animals?organization=tx1407
TX1754,DFW FurGotten Friends,dfwfgf@gmail.com,,https://www.petfinder.com/member/us/tx/carrollton/dfw-furgotten-friends-tx1754/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://www.dfwfgf.org,DFW&#039;s FurGotten Friends is a 501 (c) 3 comprised of a group of dog loving individuals who focus on saving...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43035/1/?bust=1511998138&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43035/1/?bust=1511998138&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43035/1/?bust=1511998138&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43035/1/?bust=1511998138'}]",,,,Carrollton,TX,75010,US,,,,,,,,We have several best friends for you to adopt. Our requirements for adopting one of our FurGotten Friends are as...,https://www.dfwfgf.org,,,,,,/v2/organizations/tx1754,/v2/animals?organization=tx1754
TX398,Town of Hickory Creek Animal Adoption Center,HCAnimalServices@hickorycreek-tx.gov,(940) 465-7444,https://www.petfinder.com/member/us/tx/lake-dallas/town-of-hickory-creek-animal-adoption-center-tx398/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://hickorycreek.petfinder.com,"The Town of Hickory Creek Animal Shelter are dedicated to help animals and serve our local community. We provide housing,...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38323/1/?bust=1511999377&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38323/1/?bust=1511999377&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38323/1/?bust=1511999377&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38323/1/?bust=1511999377'}]",,,,Lake Dallas,TX,75065,US,,,,,,,,"Please know that the shelter is staffed by 2 officers, who responds to animal related calls as well as caring...",,http://facebook.com/hickorycreekanimalshelter/,,,,,/v2/organizations/tx398,/v2/animals?organization=tx398
TX2059,I Am Dog Rescue INC,info@iamdogrescue.org,(940) 202-0951,https://www.petfinder.com/member/us/tx/cross-roads/i-am-dog-rescue-inc-tx2059/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.iamdogrescue.org,"I Am Dog Rescue is an all-volunteer, foster-based, non-profit, all-breed dog rescue organization based in North Texas.","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45810/1/?bust=1511998847&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45810/1/?bust=1511998847&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45810/1/?bust=1511998847&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45810/1/?bust=1511998847'}]",,,,Cross Roads,TX,76227,US,,,,,,,,I AM DOG RESCUE’s goal is to place homeless dogs into loving homes and families. We take special care to...,https://docs.google.com/forms/d/e/1FAIpQLSelofqkFebQHCE6yf_myiLRCVKFvywSKsASmLGxceT_drcS4g/viewform,http://www.facebook.com/iamdogrescue,https://twitter.com/iamdogrescue,,http://instagram.com/iamdogrescue,,/v2/organizations/tx2059,/v2/animals?organization=tx2059
TX2701,Noah's Paws Animal Rescue,info@noahspaws.org,,https://www.petfinder.com/member/us/tx/richland-hills/noahs-paws-animal-rescue-tx2701/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://noahspaws.org/,"Our mission is to help animals in need through sheltering, adoption, education, feral spay &amp; neuter, and community outreach.","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52935/1/?bust=1679800500&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52935/1/?bust=1679800500&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52935/1/?bust=1679800500&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52935/1/?bust=1679800500'}]",,,,Richland Hills,TX,76180,US,,,,,,,,We begin with an online application and check references.  We do a home visit type of meet &amp; greet after...,https://service.sheltermanager.com/asmservice?account=jg2990&method=online_form_html&formid=21,https://www.facebook.com/noahspaws,,,https://www.instagram.com/noahspaws/,,/v2/organizations/tx2701,/v2/animals?organization=tx2701
TX1340,Oak Hill Animal Rescue Inc,info@ohar.org,(972) 287-9150,https://www.petfinder.com/member/us/tx/seagoville/oak-hill-animal-rescue-inc-tx1340/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.ohar.org,"Oak Hill Animal Rescue, Inc. (OHAR), with offices located near Dallas, Texas is a non-profit animal welfare organization started by...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/1/?bust=1502859471&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/1/?bust=1502859471&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/1/?bust=1502859471&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/1/?bust=1502859471'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/2/?bust=1502859472&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/2/?bust=1502859472&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/2/?bust=1502859472&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/2/?bust=1502859472'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/3/?bust=1502859472&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/3/?bust=1502859472&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/3/?bust=1502859472&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/3/?bust=1502859472'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/4/?bust=1502859473&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/4/?bust=1502859473&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/4/?bust=1502859473&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/4/?bust=1502859473'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/5/?bust=1502859474&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/5/?bust=1502859474&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/5/?bust=1502859474&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/5/?bust=1502859474'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/6/?bust=1511997572&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/6/?bust=1511997572&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/6/?bust=1511997572&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38010/6/?bust=1511997572'}]",,P O Box 367,,Seagoville,TX,75159,US,,,,,,Varies,12:00 - 3:00,"Our adoption process and application can be found on our website - ohar.org/adopt

Visit our Facebook page for announcements on...",https://www.ohar.org/adoptable-dogs,https://www.facebook.com/OAKHILLANIMALRESCUE/,,https://youtube.com/channel/UCOy5IkzUcrA0T1pbmAnDWng,https://www.instagram.com/oakhillanimalrescue/?hl=en,,/v2/organizations/tx1340,/v2/animals?organization=tx1340
TX633,Friends of the Bowie Animal Shelter,bowieanimalshelter@yahoo.com,(940) 841-1425,https://www.petfinder.com/member/us/tx/bowie/friends-of-the-bowie-animal-shelter-tx633/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.bowieanimalshelter.org,To find adoptable homes for our dogs.,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38469/1/?bust=1506386409&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38469/1/?bust=1506386409&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38469/1/?bust=1506386409&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38469/1/?bust=1506386409'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38469/2/?bust=1506386410&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38469/2/?bust=1506386410&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38469/2/?bust=1506386410&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38469/2/?bust=1506386410'}]",,1504 E Wise St,,Bowie,TX,76230,US,7-4,7-4,7-4,7-4,7-4,9:30-1,,$25 adoption fee and you sign contract to spay/neuter your pet and get rabies shot within 30 days of adopting.,,http://facebook.com/friendsofthebowieanimalshelter,,,,,/v2/organizations/tx633,/v2/animals?organization=tx633
TX2901,Momma & Friends Rescue,mommasfriendsrescue@gmail.com,(817) 264-7226,https://www.petfinder.com/member/us/tx/arlington/momma-and-friends-rescue-tx2901/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://www.mommasfriendsrescue.com/,We are a small rescue assisting in the placement of neglected dogs and cats in the DFW area.  Our mission...,[],,,,Arlington,TX,76016,US,,,,,,,,"Our adoption starts with an application, which is then reviewed by our Board. Once you are approved, we make an...",https://www.mommasfriendsrescue.com/adopt,https://www.facebook.com/MommasFriendsRescue/,,,https://www.instagram.com/mommasfriendsrescue,,/v2/organizations/tx2901,/v2/animals?organization=tx2901
TX2312,Animal Rescue Crusaders of Texas,arcrescuetx@gmail.com,,https://www.petfinder.com/member/us/tx/parker/animal-rescue-crusaders-of-texas-tx2312/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.arcrescuetx.org,"The Animal Rescue Crusaders of Texas is a non-profit, 501(c)(3) ALL Volunteer animal rescue and adoption organization. Many of our...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48452/1/?bust=1536892441&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48452/1/?bust=1536892441&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48452/1/?bust=1536892441&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48452/1/?bust=1536892441'}]",,,,Parker,TX,75002,US,,,,,,,,"If you find a kitty you love, please fill out the adoption application on our website and we will get...",https://www.arcrescuetx.org/adopt/,https://www.facebook.com/arcrescuetx,https://twitter.com/ARCRescueTX,,https://www.instagram.com/arcrescuetx/,,/v2/organizations/tx2312,/v2/animals?organization=tx2312
TX2891,Ruh Roh Rescue,ruhrohrescue@gmail.com,(469) 981-9074,https://www.petfinder.com/member/us/tx/royse-city/ruh-roh-rescue-tx2891/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://www.ruhrohrescue.org,Ruh Roh Rescue is dedicated to helping neonatal rescues and low income families in need. We also strive to help...,[],,,,Royse City,TX,75189,US,,,,,,,,"Applicant must be 21 or older. Applicant must have approval from all adults living with them to adopt Pet. 

Applicant...",https://forms.gle/yJXjCbfkxDKxyGok9,https://www.facebook.com/profile.php?id=61560238531240,,,,,/v2/organizations/tx2891,/v2/animals?organization=tx2891
OK555,Durant Animal Shelter,,(580) 924-3737,https://www.petfinder.com/member/us/ok/durant/durant-animal-shelter-ok555/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://durant.org/229/Animal-Control,The Durant Animal Shelter is dedicated to providing compassionate care and safe refuge for animals in need within our community....,[],,,,Durant,OK,74701,US,,,,,,,,The adoption process may be initiated in-person or by phone call at 924-3737 #3. One of our Animal Control Officers...,https://durant.org/DocumentCenter/View/3953/Adoption-Application,https://www.facebook.com/durantanimalservices,,,,,/v2/organizations/ok555,/v2/animals?organization=ok555
TX2424,Mid-Cities Animal Rescue,petfinder@mcarescue.org,(682) 200-9877,https://www.petfinder.com/member/us/tx/north-richland-hills/mid-cities-animal-rescue-tx2424/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://Mcarescue.org,"Mid-Cities Animal Rescue is a volunteer based organization serving the Dallas/Ft Worth Area, dedicated to saving homeless and abandoned dogs...",[],,,,North Richland Hills,TX,76180,US,,,,,,,,,https://mcarescue.org/dog-adoption/,https://www.facebook.com/MidCitiesRescue/,,,,,/v2/organizations/tx2424,/v2/animals?organization=tx2424
TX2766,Friends of Destiny,ashlyn@saveakitten.com,,https://www.petfinder.com/member/us/tx/arlington/friends-of-destiny-tx2766/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://friendsofdestiny.org,"To give every animal we can a chance at a happy and healthy life, to educate the importance on spaying...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/53379/1/?bust=1707859144&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/53379/1/?bust=1707859144&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/53379/1/?bust=1707859144&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/53379/1/?bust=1707859144'}]",,,,Arlington,TX,76005,US,,,,,,,,"We require a meet and great, adoption application/contract, and a home visit.",https://form.jotform.com/233480640171147,https://facebook.com/friendsofdestinyinc,,,,,/v2/organizations/tx2766,/v2/animals?organization=tx2766
TX2449,Code Red Rescue,adopt@coderedrescue.com,,https://www.petfinder.com/member/us/tx/fort-worth/code-red-rescue-tx2449/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.coderedrescue.com,Code Red Rescue&#039;s mission is to pull dogs at risk of euthanasia from local North Texas animal shelters. Our purpose...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49986/1/?bust=1585489545&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49986/1/?bust=1585489545&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49986/1/?bust=1585489545&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49986/1/?bust=1585489545'}]",,,,Fort Worth,TX,76126,US,,,,,,,,,https://www.coderedrescue.com/adopt,https://www.facebook.com/coderedrescuetx/,,,,,/v2/organizations/tx2449,/v2/animals?organization=tx2449
TX1342,Hood County Sheriff Animal Control,kgreer@co.hood.tx.us,(817) 573-4277,https://www.petfinder.com/member/us/tx/granbury/hood-county-sheriff-animal-control-tx1342/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38012/1/?bust=1500658963&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38012/1/?bust=1500658963&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38012/1/?bust=1500658963&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38012/1/?bust=1500658963'}]",,1550 Weatherford Hwy,,Granbury,TX,76048,US,,,,,,,,,,https://www.facebook.com/Hood-County-Animal-Control-TX-1470642873238385,,,,,/v2/organizations/tx1342,/v2/animals?organization=tx1342
TX179,Texas Independent Rhodesian Ridgeback Rescue,tirrrescue@gmail.com,(817) 454-6023,https://www.petfinder.com/member/us/tx/paradise/texas-independent-rhodesian-ridgeback-rescue-tx179/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://tirrrescue.org,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38177/2/?bust=1520991514&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38177/2/?bust=1520991514&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38177/2/?bust=1520991514&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38177/2/?bust=1520991514'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38177/3/?bust=1520991769&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38177/3/?bust=1520991769&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38177/3/?bust=1520991769&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38177/3/?bust=1520991769'}]",,237 Spring Valley Rd,,Paradise,TX,76073,US,,,,,,,,,,,,,,,/v2/organizations/tx179,/v2/animals?organization=tx179
TX2508,"VSSS Rescue, Inc.",vsssrescue@hotmail.com,(817) 291-8206,https://www.petfinder.com/member/us/tx/springtown/vsss-rescue-inc-tx2508/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,I am a small foster based rescue that I manage out of my home.  I am not supported by any...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50774/1/?bust=1616519466&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50774/1/?bust=1616519466&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50774/1/?bust=1616519466&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50774/1/?bust=1616519466'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50774/2/?bust=1707829790&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50774/2/?bust=1707829790&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50774/2/?bust=1707829790&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50774/2/?bust=1707829790'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50774/3/?bust=1707829814&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50774/3/?bust=1707829814&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50774/3/?bust=1707829814&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50774/3/?bust=1707829814'}]",,,,Springtown,TX,76082,US,,,,,,,,"Application, face to face meeting, meet and greet with the family and the potential adoptee, then if meets all requirements...",https://form.jotform.com/240416152473147,,,,,,/v2/organizations/tx2508,/v2/animals?organization=tx2508
