Animal ID,Animal Name,Animal Type,Primary Color,Secondary Color,Sex,DOB,Intake Date,Intake Condition,Intake Type,Intake Subtype,Reason for Intake,Outcome Date,Crossing,Jurisdiction,Outcome Type,Outcome Subtype,latitude,longitude,intake_is_dead,outcome_is_dead,was_outcome_alive,geopoint
A589695,*GRANDMA MIMI,DOG,TAN,WHITE,Female,2012-05-04,2017-05-04,NORMAL,STRAY,OTC,,2017-05-30,"E CARSON ST/ WOODRUFF AVE, LONG BEACH, CA 90808",LONG BEACH,RESCUE,KITTYKATCH,33.8323363,-118.1165386,Alive on Intake,False,1,"33.8323363, -118.1165386"
A639276,SABINE,DOG,GRAY,WHITE,Spayed,2019-09-01,2020-02-01,INJURED  MODERATE,STRAY,OTC,,2020-02-07,"4700 BLK CHERRY AVE, LONG BEACH, CA 90807",LONG BEACH,RESCUE,LIVELOVE,33.844487,-118.1669429,Alive on Intake,False,1,"33.844487, -118.1669429"
A591804,,DOG,TAN,,Male,2009-06-13,2017-06-13,INJURED  SEVERE,STRAY,FIELD,,2017-06-14,"E CENTRALIA ST / CLARK AVE, LONG BEACH, CA 90808",LONG BEACH,EUTHANASIA,ILL SEVERE,33.8395888,-118.1338134,Alive on Intake,True,0,"33.8395888, -118.1338134"
A625979,,DOG,BROWN,WHITE,Unknown,2019-04-07,2019-05-07,UNDER AGE/WEIGHT,STRAY,FIELD,,2019-05-07,"4700 BLK CHERRY AVE, LONG BEACH, CA 90807",LONG BEACH,RESCUE,FIXLB,33.844487,-118.1669429,Alive on Intake,False,1,"33.844487, -118.1669429"
A547389,ABBY,DOG,YELLOW,,Spayed,2007-08-23,2017-08-19,NORMAL,STRAY,OTC,,2017-08-20,"E COLORADO ST / HAVANA AVE, LONG BEACH, CA 90814",LONG BEACH,RETURN TO OWNER,PHONE,33.769877,-118.1263463,Alive on Intake,False,1,"33.769877, -118.1263463"
A589484,BELLA,DOG,WHITE,,Female,2016-11-30,2017-04-30,NORMAL,OWNER SURRENDER,OTC,OWNER PROB,2017-05-03,"3000 ADRIATIC AVE, LONG BEACH, CA 90810",LONG BEACH,TRANSFER,SPCALA,33.8118509,-118.2141162,Alive on Intake,False,1,"33.8118509, -118.2141162"
A623228,,DOG,BLACK,WHITE,Male,2016-03-14,2019-03-14,NORMAL,STRAY,OTC,,2019-03-20,"3000 ADRIATIC AVE, LONG BEACH, CA 90810",LONG BEACH,TRANSFER,SPCALA,33.8118509,-118.2141162,Alive on Intake,False,1,"33.8118509, -118.2141162"
A733412,*BIXBY,DOG,BROWN,BLACK,Spayed,2022-11-29,2024-11-30,NORMAL,STRAY,OTC,,2024-12-21,3000 ATLANTIC AVE LONG BEACH CA 90807,LONG BEACH,ADOPTION,WEB,33.8117121,-118.184968,Alive on Intake,False,1,"33.8117121, -118.184968"
A588911,MOSHA,DOG,WHITE,TAN,Female,2014-04-20,2017-04-20,NORMAL,OWNER SURRENDER,OTC,OWNER PROB,2017-04-21,"3000 BALTIC AVE, LONG BEACH, CA 90810",LONG BEACH,TRANSFER,SPCALA,33.8116535,-118.213288,Alive on Intake,False,1,"33.8116535, -118.213288"
A635254,JACK,DOG,BLACK,,Neutered,2009-10-22,2019-10-22,NORMAL,STRAY,FIELD,,2019-11-26,"E ELLIS ST / DAIRY AVE, LONG BEACH, CA 90805",LONG BEACH,RESCUE,LIVELOVE,33.8567558,-118.1933963,Alive on Intake,False,1,"33.8567558, -118.1933963"
A690679,*LUXE,DOG,TAN,,Spayed,2021-12-17,2022-12-17,NORMAL,STRAY,OTC,ABANDON,2023-01-05,"3000 BLK ADRIATIC AVE, LONG BEACH, CA 90810",LONG BEACH,ADOPTION,WEB,33.8118509,-118.2141162,Alive on Intake,False,1,"33.8118509, -118.2141162"
A587414,BABY,DOG,GRAY,WHITE,Female,2013-03-22,2017-03-22,NORMAL,STRAY,FIELD,,2017-03-23,"E FLORIDA ST / ORANGE AVE, LONG BEACH, CA 90802",LONG BEACH,RETURN TO OWNER,WALKIN,33.7708071,-118.1764044,Alive on Intake,False,1,"33.7708071, -118.1764044"
A652223,JACKSON,DOG,TAN,,Neutered,2011-12-13,2020-12-13,NORMAL,OWNER SURRENDER,FIELD,,2020-12-18,"3000 BLK ADRIATIC AVE, LONG BEACH, CA 90810",LONG BEACH,ADOPTION,FOLBA,33.8118509,-118.2141162,Alive on Intake,False,1,"33.8118509, -118.2141162"
A634633,*JEREMY,DOG,BLUE,WHITE,Neutered,2017-10-05,2019-10-05,NORMAL,STRAY,OTC,,2019-12-20,"E FORHAN ST / LONG BEACH BLVD, LONG BEACH, CA 90805",DISTRICT9,ADOPTION,WALKIN,33.8712683,-118.201777,Alive on Intake,False,1,"33.8712683, -118.201777"
A595639,CHLOE,DOG,APRICOT,,Spayed,2016-08-20,2017-08-20,NORMAL,STRAY,OTC,,2017-08-20,"E HARCO ST / HACKETT AVE, LONG BEACH, CA 90808",LONG BEACH,RETURN TO OWNER,WALKIN,33.8273331,-118.106832,Alive on Intake,False,1,"33.8273331, -118.106832"
A584817,LILY,DOG,BROWN,WHITE,Spayed,2015-01-19,2017-01-19,NORMAL,CONFISCATE,BITE,,2017-01-29,"3000 BLK BALTIC AVE, LONG BEACH, CA 90810",LONG BEACH,RETURN TO OWNER,WALKIN,33.8116535,-118.213288,Alive on Intake,False,1,"33.8116535, -118.213288"
A595819,KUMI,DOG,BROWN,,Spayed,2014-08-23,2017-08-23,NORMAL,STRAY,OTC,,2017-08-23,"E HARCO ST / SAN ANSELINE AVE, LONG BEACH, CA 90808",LONG BEACH,RETURN TO OWNER,PHONE,33.827699,-118.1208717,Alive on Intake,False,1,"33.827699, -118.1208717"
A284419,SPIKE,DOG,TRICOLOR,,Neutered,2016-07-17,2017-10-24,NORMAL,STRAY,FIELD,,2017-10-24,"4700 BLK CLARK AVE, LONG  BEACH, CA 90808",LONG BEACH,RETURN TO OWNER,MICROCHIP,33.8430479,-118.1337997,Alive on Intake,False,1,"33.8430479, -118.1337997"
A720519,*MARA,DOG,BLACK,,Spayed,2016-05-10,2024-05-09,NORMAL,STRAY,OTC,,2024-05-15,3000 BLK CALIFORNIA AVE SIGNAL HILL CA 90755,SIGNAL HILL,RESCUE,CAMPCOCKR,33.8116554,-118.1806633,Alive on Intake,False,1,"33.8116554, -118.1806633"
A467008,RAMBO 2,DOG,BLACK,BROWN,Male,2012-01-03,2018-08-11,NORMAL,STRAY,FIELD,,2018-08-20,"E HARCOURT ST / LONG BEACH BLVD, LONG BEACH, CA 90805",LONG BEACH,RESCUE,COAST GERM,33.8680247,-118.2008173,Alive on Intake,False,1,"33.8680247, -118.2008173"
A583971,BLUE,DOG,BLUE,WHITE,Male,2015-01-01,2017-01-01,NORMAL,STRAY,FIELD,,2017-01-06,"E HARCOURT ST / WHITE AVE, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,WALKIN,33.8678304,-118.1965919,Alive on Intake,False,1,"33.8678304, -118.1965919"
A644012,HAZEL,DOG,TAN,WHITE,Spayed,2015-06-18,2020-06-18,NORMAL,STRAY,OTC,,2020-06-19,"3000 BLK CALIFORNIA AVE, SIGNAL HILL, CA 90755",SIGNAL HILL,RETURN TO OWNER,WALKIN,33.8116554,-118.1806633,Alive on Intake,False,1,"33.8116554, -118.1806633"
A671390,DIEGO,DOG,BROWN,,Neutered,2014-03-06,2022-03-06,NORMAL,STRAY,OTC,,2022-03-09,"4700 BLK E ANAHEIM ST, LONG BEACH, CA 90804",LONG BEACH,RETURN TO OWNER,WALKIN,33.7825908,-118.1382933,Alive on Intake,False,1,"33.7825908, -118.1382933"
A634010,JASPER,DOG,BLACK,,Neutered,2014-09-22,2019-09-22,NORMAL,STRAY,OTC,,2019-09-25,"E HARDING ST / ATLANTIC AVE, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,WALKIN,33.8673681,-118.185207,Alive on Intake,False,1,"33.8673681, -118.185207"
A623057,WOLFY,DOG,BROWN,BROWN,Neutered,2009-03-11,2019-03-11,AGED,STRAY,FIELD,,2019-03-13,"E HARDING ST / ATLANTIC AVE, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,WALKIN,33.8673681,-118.185207,Alive on Intake,False,1,"33.8673681, -118.185207"
A601224,BUDDY,DOG,WHITE,,Neutered,2013-12-20,2017-12-20,NORMAL,STRAY,OTC,,2017-12-22,"E HARVEY WAY / HAZELBROOK AVE, LONG BEACH, CA 90808",LONG BEACH,RETURN TO OWNER,WALKIN,33.8361454,-118.139288,Alive on Intake,False,1,"33.8361454, -118.139288"
A599381,,DOG,BROWN,,Male,2012-10-28,2017-10-28,NORMAL,STRAY,OTC,,2017-11-08,"E HILL ST / CHERRY AVE, SIGNAL HILL, CA 90755",SIGNAL HILL,EUTHANASIA,ILL SEVERE,33.7971201,-118.1676889,Alive on Intake,True,0,"33.7971201, -118.1676889"
A596152,NINYO,DOG,TAN,WHITE,Male,2015-08-28,2017-08-28,NORMAL,STRAY,FIELD,,2017-09-02,"4700 BLK E OCEAN BLVD, LONG BEACH, CA 90803",LONG BEACH,RETURN TO OWNER,WALKIN,33.7572117,-118.1413192,Alive on Intake,False,1,"33.7572117, -118.1413192"
A589065,,DOG,BLACK,BROWN,Female,2013-04-23,2017-04-23,INJURED  MILD,STRAY,OTC,,2017-04-24,"E HILL ST / MARTIN LUTHER KING JR AVE, LONG BEACH, CA 90806",LONG BEACH,RESCUE,LIVELOVE,33.7971215,-118.180674,Alive on Intake,False,1,"33.7971215, -118.180674"
A480435,PULLO/CHOCO,DOG,BROWN,,Male,2011-10-08,2017-03-18,NORMAL,STRAY,OTC,,2017-03-22,"E KILLDEE ST / RUTGERS AVE, LONG BEACH, CA 90808",LONG BEACH,RETURN TO OWNER,MICROCHIP,33.8166794,-118.1292533,Alive on Intake,False,1,"33.8166794, -118.1292533"
A595483,SARAH JANE,DOG,TAN,BLACK,Spayed,2015-02-17,2017-08-17,NORMAL,OWNER SURRENDER,OTC,CHILD PROB,2017-10-05,"3000 BLK COUNTRY CLUB DR, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,GOOD SAM,33.8224766,-118.1942663,Alive on Intake,False,1,"33.8224766, -118.1942663"
A627859,WILLIAM,DOG,WHITE,BROWN,Neutered,2016-06-07,2019-06-07,NORMAL,STRAY,OTC,,2019-06-08,"E LIVINGSTON DR / ROSWELL AVE, LONG BEACH, CA 90803",LONG BEACH,RETURN TO OWNER,WEB,33.7610328,-118.1437354,Alive on Intake,False,1,"33.7610328, -118.1437354"
A650272,*ROSCOE,DOG,TAN,WHITE,Male,2011-10-18,2020-10-18,NORMAL,OWNER SURRENDER,OTC,OWNER PROB,2020-10-21,"3000 BLK DE FOREST AVE, LONG BEACH, CA 90806",LONG BEACH,RETURN TO OWNER,WALKIN,33.8115516,-118.2042489,Alive on Intake,False,1,"33.8115516, -118.2042489"
A606886,,DOG,BLACK,,Male,2011-04-29,2018-04-29,NORMAL,STRAY,OTC,,2018-05-09,"E MARKET ST / CHERRY AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.85438600000001,-118.1678048,Alive on Intake,False,1,"33.85438600000001, -118.1678048"
A670963,AOLANI,DOG,WHITE,,Female,2019-02-24,2022-02-24,NORMAL,STRAY,FIELD,,2022-02-24,"3000 BLK DELTA AVE, LONG BEACH, CA 90810",LONG BEACH,RETURN TO OWNER,WALKIN,33.8116593,-118.2111118,Alive on Intake,False,1,"33.8116593, -118.2111118"
A595224,,DOG,BROWN,,Female,2015-08-12,2017-08-12,NORMAL,STRAY,OTC,,2017-08-18,"E MARKET ST / CHERRY AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.85438600000001,-118.1678048,Alive on Intake,False,1,"33.85438600000001, -118.1678048"
A628408,THUMPER,DOG,BLACK,TAN,Neutered,2016-06-17,2019-06-17,NORMAL,STRAY,OTC,,2019-06-17,"E OCEAN BLVD / 8TH PL, LONG BEACH, CA 90802",LONG BEACH,RETURN TO OWNER,MICROCHIP,33.765378,-118.1751437,Alive on Intake,False,1,"33.765378, -118.1751437"
A628120,RINSO,DOG,TAN,,Neutered,2014-03-24,2019-09-13,INJURED  MODERATE,STRAY,FIELD,,2019-09-18,"E OCEAN BLVD / CHERRY AVE, LONG BEACH, CA 90802",LONG BEACH,RETURN TO OWNER,WALKIN,33.7644867,-118.1684263,Alive on Intake,False,1,"33.7644867, -118.1684263"
A601773,TAZ,DOG,BROWN,BLACK,Male,2017-01-05,2018-01-05,ILL SEVERE,CONFISCATE,ABANDON,,2018-01-06,"4700 BLK E PACIFIC COAST HWY, LONG BEACH, CA 90804",LONG BEACH,RETURN TO OWNER,WALKIN,33.7898537,-118.1458794,Alive on Intake,False,1,"33.7898537, -118.1458794"
A611051,*GERALD,DOG,BLACK,,Male,2017-07-13,2018-07-13,ILL MILD,STRAY,OTC,,2018-07-20,"E OCEAN BLVD / JUNIPERO AVE, LONG BEACH, CA 90803",LONG BEACH,TRANSFER,SPCALA,33.7641976,-118.1666286,Alive on Intake,False,1,"33.7641976, -118.1666286"
A613984,*MR MANGO,DOG,BLACK,BROWN,Male,2010-09-01,2018-09-01,NORMAL,STRAY,OTC,,2018-09-26,"3000 BLK E 65TH ST, LONG BEACH, CA 90805",LONG BEACH,RESCUE,FIXLB,33.8724977,-118.1578719,Alive on Intake,False,1,"33.8724977, -118.1578719"
A614176,,DOG,BLACK,WHITE,Female,2017-09-06,2018-09-06,NORMAL,STRAY,OTC,,2018-09-16,"E OCEAN BLVD / PARK AVE, LONG BEACH, CA 90803",LONG BEACH,TRANSFER,SPCALA,33.7572199,-118.1407504,Alive on Intake,False,1,"33.7572199, -118.1407504"
A614221,,DOG,BLUE,WHITE,Male,2016-09-06,2018-09-06,NORMAL,STRAY,FIELD,,2018-09-12,"3000 BLK E 68TH ST, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8783206,-118.1578568,Alive on Intake,False,1,"33.8783206, -118.1578568"
A497985,LITTLE DOG,DOG,BLACK,,Male,2011-10-13,2019-05-08,NORMAL,STRAY,OTC,,2019-05-18,"E OCEAN BLVD / REDONDO AVE, LONG BEACH, CA 90803",LONG BEACH,TRANSFER,SPCALA,33.760989,-118.1526651,Alive on Intake,False,1,"33.760989, -118.1526651"
A614222,,DOG,WHITE,,Female,2018-05-06,2018-09-06,NORMAL,STRAY,FIELD,,2018-09-12,"3000 BLK E 68TH ST, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8783206,-118.1578568,Alive on Intake,False,1,"33.8783206, -118.1578568"
A618044,,DOG,BROWN,,Female,2018-07-25,2018-11-25,NORMAL,STRAY,OTC,,2018-12-01,"E OCEAN BLVD / THE PROMENADE, LONG BEACH, CA 90802",LONG BEACH,TRANSFER,SPCALA,33.767019,-118.1911035,Alive on Intake,False,1,"33.767019, -118.1911035"
A588499,SADIE,DOG,WHITE,BROWN,Female,2016-03-12,2017-04-12,NORMAL,OWNER SURRENDER,OTC,LANDLORD,2017-05-08,"3000 BLK E 7TH ST, LONG BEACH, CA 90804",LONG BEACH,TRANSPORT,OTHER SHEL,33.77523120000001,-118.1566166,Alive on Intake,False,1,"33.77523120000001, -118.1566166"
A718384,*LUNA,DOG,BLACK,WHITE,Spayed,2022-04-10,2024-06-23,NORMAL,RETURN,ADOPTION,OTHER PET,2024-08-18,3000 BLK E ALLIN STREET LONG BEACH CA 90803,LONG BEACH,ADOPTION,WEB,33.7523035,-118.1298234,Alive on Intake,False,1,"33.7523035, -118.1298234"
A629002,*POKEY,DOG,BLACK,WHITE,Female,2007-06-27,2019-06-27,NORMAL,STRAY,FIELD,,2019-07-12,"E PACIFIC COAST HWY / CHERRY AVE, LONG BEACH, CA 90806",LONG BEACH,EUTHANASIA,ILL SEVERE,33.7898607,-118.1676429,Alive on Intake,True,0,"33.7898607, -118.1676429"
A692541,DAISY,DOG,TAN,,Spayed,,2023-01-27,INJURED  SEVERE,STRAY,FIELD,,2023-01-28,"4700 BLK LONG BEACH BLVD, LONG BEACH CA, 90805",LONG BEACH,RETURN TO OWNER,FRE RID HM,33.8434626,-118.1922045,Alive on Intake,False,1,"33.8434626, -118.1922045"
A686900,*SELINA,DOG,BROWN,,Female,2018-10-14,2022-11-23,NORMAL,RETURN,ADOPTION,,2023-02-09,"4700 BLK MAYBANK AVE, LAKEWOOD, CA 90713",SEAACA,RESCUE,K9KISMET,33.842694,-118.160968,Alive on Intake,False,1,"33.842694, -118.160968"
A584338,*HOLLY,DOG,WHITE,,Spayed,2010-01-10,2017-01-10,NORMAL,STRAY,OTC,,2017-02-04,"E PACIFIC COAST HWY / LOMA AVE, LONG BEACH, CA 90804",LONG BEACH,RESCUE,AHM4EVER,33.7898548,-118.1502446,Alive on Intake,False,1,"33.7898548, -118.1502446"
A728728,*ANGIE,DOG,WHITE,,Spayed,2021-09-28,2024-09-18,I/I REPORT,STRAY,OTC,,2025-02-12,3000 BLK E OCEAN BLVD LONG BEACH CA 90803,LONG BEACH,ADOPTION,WEB,33.7617718,-118.1564361,Alive on Intake,False,1,"33.7617718, -118.1564361"
A586846,,DOG,TAN,,Male,2015-09-11,2017-03-09,NORMAL,STRAY,FIELD,,2017-03-15,"4700 BLK PACIFIC AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8416596,-118.1979205,Alive on Intake,False,1,"33.8416596, -118.1979205"
A488963,JUJU,DOG,BROWN,WHITE,Spayed,2004-02-18,2017-03-18,NORMAL,STRAY,OTC,,2017-03-19,"E PACIFIC COAST HWY / N LAKEWOOD BLVD, LONG BEACH, CA 90815",LONG BEACH,RETURN TO OWNER,WALKIN,33.8017944,-118.1426008,Alive on Intake,False,1,"33.8017944, -118.1426008"
A600764,*CHILI,DOG,BROWN,,Male,2015-12-05,2017-12-05,INJURED  MODERATE,STRAY,FIELD,,2018-01-11,"E PACIFIC COAST HWY / OBISPO AVE, LONG BEACH, CA 90804",LONG BEACH,RESCUE,AHM4EVER,33.7898479,-118.1545754,Alive on Intake,False,1,"33.7898479, -118.1545754"
A719514,*KATSUMI,DOG,WHITE,BLACK,Spayed,2022-04-25,2024-04-24,NORMAL,STRAY,OTC,,2024-05-16,4700 BLK SUNFIELD AVE LONG BEACH CA 90808,LONG BEACH,ADOPTION,WEB,33.843049,-118.134964,Alive on Intake,False,1,"33.843049, -118.134964"
A563621,AMBER,DOG,BROWN,,Spayed,2008-09-24,2020-10-17,ILL MILD,STRAY,OTC,,2020-10-18,"3000 BLK E PACIFIC COAST HWY, LONG BEACH, CA 90804",LONG BEACH,RETURN TO OWNER,WALKIN,33.7895607,-118.1564429,Alive on Intake,False,1,"33.7895607, -118.1564429"
A709556,*COCO,DOG,BROWN,,Spayed,2015-10-29,2023-11-29,NORMAL,OWNER SURRENDER,OTC,,2023-12-09,4700 BLK VIRGINIA AVE LONG BEACH CA 908052,LONG BEACH,ADOPTION,,33.8425099,-118.196953,Alive on Intake,False,1,"33.8425099, -118.196953"
A629965,,DOG,BLACK,GRAY,Female,2017-07-14,2019-07-14,NORMAL,STRAY,FIELD,,2019-07-20,"E PACIFIC COAST HWY / ORANGE AVE, LONG BEACH, CA 90806",LONG BEACH,TRANSFER,SPCALA,33.7898538,-118.1762891,Alive on Intake,False,1,"33.7898538, -118.1762891"
A600376,,DOG,WHITE,TRICOLOR,Female,2017-08-22,2017-11-22,NORMAL,STRAY,OTC,,2017-11-30,"E PACIFIC COAST HWY / ORANGE AVE, LONG BEACH, CA 90806",LONG BEACH,TRANSFER,SPCALA,33.7898538,-118.1762891,Alive on Intake,False,1,"33.7898538, -118.1762891"
A618220,GUS,DOG,TAN,BLACK,Neutered,2016-11-30,2018-12-11,NORMAL,STRAY,FIELD,,2018-12-22,"E PACIFIC COAST HWY / ORANGE AVE, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,WALKIN,33.7898538,-118.1762891,Alive on Intake,False,1,"33.7898538, -118.1762891"
A634260,,DOG,BROWN,,Female,2013-09-27,2019-09-27,INJURED  SEVERE,STRAY,FIELD,,2019-09-27,"E PACIFIC COAST HWY / ORANGE AVE, LONG BEACH, CA 90813",LONG BEACH,EUTHANASIA,AT VET,33.7898538,-118.1762891,Alive on Intake,True,0,"33.7898538, -118.1762891"
A600435,DAISY,DOG,TAN,WHITE,Spayed,2007-06-01,2017-11-25,NORMAL,OWNER SURRENDER,OTC,LANDLORD,2018-01-14,"E PACIFIC COAST HWY / TERMINO AVE, LONG BEACH, CA 90804",LONG BEACH,RESCUE,KITTYKATCH,33.7898537,-118.1458794,Alive on Intake,False,1,"33.7898537, -118.1458794"
A629364,,DOG,GRAY,,Unknown,2009-07-05,2019-07-05,INJURED  SEVERE,STRAY,FIELD,,2019-07-06,"E PACIFIC COAST HWY / XIMENO AVE, LONG BEACH, CA 90804",LONG BEACH,EUTHANASIA,AT VET,33.7878394,-118.1394618,Alive on Intake,True,0,"33.7878394, -118.1394618"
A606189,,DOG,BLACK,WHITE,Female,2017-07-13,2018-04-13,NORMAL,STRAY,OTC,,2018-04-19,"E PACIFIC COAST HWY/ CLARK AVE, LONG BEACH, CA 90815",LONG BEACH,TRANSFER,SPCALA,33.783938,-118.1341016,Alive on Intake,False,1,"33.783938, -118.1341016"
A719579,LOCA,DOG,BR BRINDLE,WHITE,Female,2023-04-25,2024-04-25,NORMAL,STRAY,FIELD,,2024-05-10,"3000 BLK E SPAULDING ST, LONG BEACH, CA 90804",LONG BEACH,EUTHANASIA,BEH SEVERE,33.7853802,-118.1567543,Alive on Intake,True,0,"33.7853802, -118.1567543"
A628397,COCO,DOG,WHITE,,Male,2017-06-16,2019-06-16,NORMAL,STRAY,OTC,,2019-06-19,"E PHILLIPS ST / ORANGE AVE, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,WALKIN,33.85843450000001,-118.1772743,Alive on Intake,False,1,"33.85843450000001, -118.1772743"
A608869,BUDDY,DOG,BROWN,WHITE,Male,2010-05-31,2018-05-31,NORMAL,CONFISCATE,BITE,,2018-06-08,"E PLYMOUTH ST / ORANGE AVE, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,WALKIN,33.8534468,-118.1772428,Alive on Intake,False,1,"33.8534468, -118.1772428"
A625426,PETER,DOG,BLACK,WHITE,Male,2017-11-03,2019-04-27,NORMAL,STRAY,OTC,,2019-05-05,"3000 BLK FASHION AVE, LONG BEACH, CA 90810",LONG BEACH,RETURN TO OWNER,WALKIN,33.8118319,-118.2086896,Alive on Intake,False,1,"33.8118319, -118.2086896"
A665004,ROXY,DOG,GOLD,,Spayed,2018-10-07,2021-10-07,NORMAL,STRAY,OTC,,2021-10-10,"3000 BLK GOLDEN AVE, LONG BEACH, CA 90806",LONG BEACH,FOSTER TO ADOPT,,33.8116265,-118.2024198,Alive on Intake,False,1,"33.8116265, -118.2024198"
A619940,SCOOBY,DOG,BROWN,WHITE,Male,2018-03-09,2019-01-08,NORMAL,STRAY,FIELD,,2019-01-09,"E POPPY ST / ROSE AVE, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,WALKIN,33.868301,-118.1708507,Alive on Intake,False,1,"33.868301, -118.1708507"
A614976,,DOG,BR BRINDLE,WHITE,Male,2017-09-20,2018-09-20,NORMAL,STRAY,OTC,,2018-09-26,"E POPPY ST/ WALNUT AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8682901,-118.1730048,Alive on Intake,False,1,"33.8682901, -118.1730048"
A605818,BABY 4,DOG,BLACK,TAN,Female,2018-02-06,2018-04-06,UNDER AGE/WEIGHT,OWNER SURRENDER,OTC,TOO MANY,2018-04-06,"3000 BLK GOLDSTAR DR, LONG BEACH, CA 90810",LONG BEACH,TRANSFER,SPCALA,33.8119364,-118.2178026,Alive on Intake,False,1,"33.8119364, -118.2178026"
A599551,SIMBA,DOG,BLACK,SILVER,Neutered,2008-09-06,2019-04-21,NORMAL,STRAY,OTC,,2019-04-21,"E RANSOM ST / REDONDO AVE, LONG BEACH, CA 90804",LONG BEACH,RETURN TO OWNER,WALKIN,33.7866784,-118.1524259,Alive on Intake,False,1,"33.7866784, -118.1524259"
A605816,BABY 2,DOG,BROWN,,Male,2018-02-06,2018-04-06,UNDER AGE/WEIGHT,OWNER SURRENDER,OTC,TOO MANY,2018-04-06,"3000 BLK GOLDSTAR DR, LONG BEACH, CA 90810",LONG BEACH,TRANSFER,SPCALA,33.8119364,-118.2178026,Alive on Intake,False,1,"33.8119364, -118.2178026"
A635498,*CLEMENTINE,DOG,GRAY,,Spayed,2009-10-30,2019-10-30,NORMAL,STRAY,FIELD,,2019-11-10,"E SAN ANTONIO DR / CALIFORNIA AVE, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,WALKIN,33.838655,-118.1817696,Alive on Intake,False,1,"33.838655, -118.1817696"
A707063,ALPHA,DOG,BLACK,TAN,Male,2023-04-19,2023-09-19,INJURED  SEVERE,OWNER SURRENDER,FIELD,,2023-10-02,"4700 E PACIFIC COAST HWY, LONG BEACH, CA 90804",LONG BEACH,RESCUE,,33.7898537,-118.1458794,Alive on Intake,False,1,"33.7898537, -118.1458794"
A547287,CASH,DOG,BROWN,BLACK,Male,2007-05-01,2017-11-03,NORMAL,STRAY,OTC,,2017-11-03,"E SAN ANTONIO DR / ORANGE AVE, LONG BEACH, CA 90807",LONG BEACH,RETURN TO OWNER,FRE RID HM,33.8415609,-118.1763193,Alive on Intake,False,1,"33.8415609, -118.1763193"
A729992,SHADOW,DOG,BLACK,,Spayed,2022-10-14,2024-10-13,NORMAL,STRAY,OTC,,2024-11-29,3000 BLK IROQUOIS AVE LONG BEACH CA 90808,LONG BEACH,ADOPTION,WEB,33.8121363,-118.1061009,Alive on Intake,False,1,"33.8121363, -118.1061009"
A650841,*TOBY,DOG,BLACK,TAN,Neutered,2020-09-03,2020-11-03,INJURED  MODERATE,OWNER SURRENDER,OTC,COST,2020-11-19,"4700 E PACIFIC COAST HWY, LONG BEACH, CA 90804",LONG BEACH,FOSTER TO ADOPT,,33.7898537,-118.1458794,Alive on Intake,False,1,"33.7898537, -118.1458794"
A729993,*HAZEL,DOG,GRAY,,Spayed,2023-12-15,2024-10-13,NORMAL,STRAY,OTC,,2024-12-15,3000 BLK IROQUOIS AVE LONG BEACH CA 90808,LONG BEACH,ADOPTION,WEB,33.8121363,-118.1061009,Alive on Intake,False,1,"33.8121363, -118.1061009"
A668244,*ZIGGY,DOG,TAN,,Neutered,2020-12-18,2021-12-18,NORMAL,STRAY,FIELD,,2021-12-22,"4701 CLAIR DEL AVE, LONG BEACH, CA 90807",LONG BEACH,FOSTER TO ADOPT,,33.8448506,-118.1657518,Alive on Intake,False,1,"33.8448506, -118.1657518"
A621459,ZENA,DOG,BLACK,WHITE,Female,2018-02-07,2019-02-07,NORMAL,STRAY,FIELD,,2019-02-10,"E SCOTT ST / LONG BEACH BLVD, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,WALKIN,33.8689224,-118.2010954,Alive on Intake,False,1,"33.8689224, -118.2010954"
A650836,FLOSSIE,DOG,WHITE,BROWN,Spayed,2020-09-03,2020-11-03,ILL SEVERE,OWNER SURRENDER,FIELD,,2020-11-05,"4720 E PACIFIC COAST HWY, LONG BEACH, CA 90804",LONG BEACH,ADOPTION,,33.7898537,-118.1458794,Alive on Intake,False,1,"33.7898537, -118.1458794"
A693367,*STUDEBAKER,DOG,BLACK,WHITE,Neutered,2020-02-13,2023-02-13,NORMAL,STRAY,FIELD,,2023-03-19,4800 ATLANTIC,LONG BEACH,ADOPTION,,33.8452978,-118.1848852,Alive on Intake,False,1,"33.8452978, -118.1848852"
